reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,Product_Category
A1X1CEGHTHMBL1,B00004R9TK,jjceo,"[0, 0]",This is the direct replacement part for the B&D; Grass Hog model NST2018.  I love that trimmer as it is easy to use and I don't have to fight with a gas powered trimmer and all the problems involved with using one.  This replacement spool directly fits onto the trimmer and is easy to change.  The trimmer is designed to automatically feed the trimmer line and I didn't want to mess with rewinding line onto the old spool.For me the 30 foot spool will last a whole cutting season or more and it is just easier to deal with than buying trimmer line and winding it yourself.  This is a good buy and works well.  I recommend it to you!,5,Direct replacement for the Black and Decker Grass Hog NST2018!,1331596800,"03 13, 2012",Patio Garden
A26E68WQMH85NO,B00004R9TK,LightningRocks,"[0, 0]",This is a direct replacement and works great. My only gripe is that this particular weed eater uses way to much line.,5,Works as promised,1387065600,"12 15, 2013",Patio Garden
A2HRHF83I3NDGT,B00004R9TK,WiseShopper,"[0, 0]",I bought this for my black and decker trimmer and where else would i buy these? its not worth driving to the store and look in different eisle to find something simple as these. Also amazon always seem to have the better price.,5,need it? get it.,1385510400,"11 27, 2013",Patio Garden
AIELWIAU50HWW,B00004R9TL,,"[0, 0]",GOOD,4,Four Stars,1405728000,"07 19, 2014",Patio Garden
A2D1LPEUCTNT8X,B00004R9TL,Ali Julia,"[3, 3]","At the time I purchased these replacement spools the official Amazon description listed only GrassHog NST2018 as compatible model. I can confirm that it works with the new GrassHog NST2118Black & Decker NST2118 12-Inch 18-Volt Ni-Cd Cordless Electric GrassHog String Trimmer/Edger.The automatic feed spool on GrassHog advances the string without needing to bump on the ground. The benefit of this system is that cutting is easier as it constantly replaces worn out string, the down side that the usage of the string is faster than when done manually.I have tried wounding the string by hand and found it a bit cumbersome and a bit time consuming, so I figured less than $5 per spool is not to bad to save me 5 minutes of time wounding and dealing with jammed string. Each spool contains 30 feet of 0.065 inch diameter round line. It is factory spooled and is wound tighter than when I wound the spool by hand.To replace the spool:1. Remove battery2. Squeeze the tabs on the spool cap to release it3. Pull the empty spool out by pulling directly away from the housing4. Clean out the housing from debris5. Make sure that the level that controls the spooling  is aligned with the edge of the housing6. Take a string from the new spool and feed it through the eyelet in the housing7. Push the spool into the housing and rotate it until it feels seated and the tabs of the spool align with the holes in the housing8. Put the cap back on9. The string outside the housing should be 5 3/8 inches, if it is longer than this length use scissors to trim itCollage of two different views of the spools in this package attached under customer photos.Overall, I am pleased with the spools - they should take me through the next couple of summers!Ali Julia review",5,Fits Black & Decker GrassHog NST2118,1345939200,"08 26, 2012",Patio Garden
AWC8CTW8N2XVE,B00004R9TL,AWGamer11,"[0, 0]","-Quick and fairly easy to install- Seems to be of good quality- Only option I know of for replacements for the B and D trimmer- Too expensive as someone already noted. The retail price is even more out there so I'm glad Amazon cuts the price in half, but still expensive per roll.",4,Price a bit high,1276732800,"06 17, 2010",Patio Garden
A20EEWWSFMZ1PN,B00004R9TL,"bernie ""xyzzy""","[0, 0]",So what did you want to know? I started my trimming carrier with the Black & Decker Automatic Feed Spool (AFS). It is just plug and go. I prefer my trimmer string to come from Black & Decker. This way I will not come unraveled trying to use some cheap substitute. The spools last longer than expected. But all good things come to an end and you don't want to be half way through the yard when you find yourself strung out.Black & Decker CMM1200 19-Inch 24-Volt Cordless Electric Mulching Lawn Mower,5,Don't find yourself strung out.,986256000,"04 3, 2001",Patio Garden
A20EG26THALF90,B00004R9TL,Big Carl,"[1, 1]","Works as expected, no surprises of any kind. I'm now on my 4th three pack and will get a 5th when the time comes.",5,Fits perfect,1365552000,"04 10, 2013",Patio Garden
A30OF3ZLZEJVGT,B00004R9TL,Bill Shultz,"[0, 0]","Bought for the following trimmer...This little trimmer really eats up the weeds and tall grass. Much better than any other cordless trimmer that I've tried. Battery life is above average and charging is fast. I do have the B&D; Blower that uses the same battery so I have a back up should I need it. I'll edit this review and add to it after I've had the opportunity to use it longer but so far, I am very pleased with the product.",5,See review on the B & D LST 136 Trimmer.,1389312000,"01 10, 2014",Patio Garden
A2O24PH803E2EX,B00004R9TL,Blueasel,"[0, 0]","so good, Bought these as extra to have them on hand and the one my weed eater came with is still working. Will order more as needed, I am all for no muss, no fuss......",5,So Far,1368316800,"05 12, 2013",Patio Garden
A1HI4VM5Q4LUET,B00004R9TL,Bongo,"[0, 0]","I easily get two years out of a spool of this string while cutting both grass and weeds on my 18v trimmer.  It cuts clean and level and does not shred even on the harder stuff.  On rare occasions you may just break a little of the end off but that just tears away cleanly on your next trim, so no cutting of the line is necessary.  Yes, it is cheaper to just buy the line and wind it yourself, but for roughly $4 and some change it is hardly worth your time and effort.",5,Good quality string.,1308355200,"06 18, 2011",Patio Garden
A10Z51XLV63OA6,B00004R9TL,Brian Rose,"[0, 1]","I looked around at several websites, and multiple options on Amazon and this was the best deal I found.Fit into my Black and Decker Trimmer perfectly. Just snap in and go.",5,Best value around.,1375488000,"08 3, 2013",Patio Garden
A33JTFRM6S378Q,B00004R9TL,Butterworth,"[0, 0]","For years, I lived with a Black & Decker trimmer that required hand-winding of the line spool.  What a fiasco!  Once the factory-wound spool ran out, the line never again fed properly.  No matter how much care one took with the hand-winding, the line always broke off prematurely -- from having gotten jammed up.  I spent at least as much time rewinding the spool as I did trimming grass.  Then I found the model Black & Decker trimmer that takes disposable spools -- like these.  They're a godsend.  Perhaps it's more economical to wind your own spool, but if your time (and blood pressure) mean anything to you, disposable spools are the way to go.  (And the manufacturer says you CAN hand-wind these spools if you like -- so you won't be stuck if you don't happen to have a fresh disposable spool on hand.)",5,Almost as Good as Sliced Bread,1356998400,"01 1, 2013",Patio Garden
